date,address,latitude,longitude,bph
2014-12-22,Chai Nat Rice Seed Center 1,15.348,99.597,12
2014-12-23,Chai Nat Rice Seed Center 1,15.348,99.597,12
2014-12-24,Chai Nat Rice Seed Center 1,15.348,99.597,8
2014-12-25,Chai Nat Rice Seed Center 1,15.348,99.597,10
2014-12-26,Chai Nat Rice Seed Center 1,15.348,99.597,21
2014-12-27,Chai Nat Rice Seed Center 1,15.348,99.597,15
2014-12-28,Chai Nat Rice Seed Center 1,15.348,99.597,16
2014-12-29,Chai Nat Rice Seed Center 1,15.348,99.597,8
2014-12-30,Chai Nat Rice Seed Center 1,15.348,99.597,12
2014-12-31,Chai Nat Rice Seed Center 1,15.348,99.597,30
2015-01-01,Chai Nat Rice Seed Center 1,15.348,99.597,2
2015-01-02,Chai Nat Rice Seed Center 1,15.348,99.597,14
2015-01-03,Chai Nat Rice Seed Center 1,15.348,99.597,4
2015-01-04,Chai Nat Rice Seed Center 1,15.348,99.597,6
2015-01-05,Chai Nat Rice Seed Center 1,15.348,99.597,18
2015-01-06,Chai Nat Rice Seed Center 1,15.348,99.597,6
2015-01-07,Chai Nat Rice Seed Center 1,15.348,99.597,5
2015-01-08,Chai Nat Rice Seed Center 1,15.348,99.597,12
2015-01-09,Chai Nat Rice Seed Center 1,15.348,99.597,8
2015-01-10,Chai Nat Rice Seed Center 1,15.348,99.597,11
2015-01-11,Chai Nat Rice Seed Center 1,15.348,99.597,8
2015-01-12,Chai Nat Rice Seed Center 1,15.348,99.597,5
2015-01-13,Chai Nat Rice Seed Center 1,15.348,99.597,12
2015-01-14,Chai Nat Rice Seed Center 1,15.348,99.597,5
2015-01-15,Chai Nat Rice Seed Center 1,15.348,99.597,8
2015-01-16,Chai Nat Rice Seed Center 1,15.348,99.597,16
2015-01-17,Chai Nat Rice Seed Center 1,15.348,99.597,18
2015-01-18,Chai Nat Rice Seed Center 1,15.348,99.597,12
2015-01-19,Chai Nat Rice Seed Center 1,15.348,99.597,15
2015-01-20,Chai Nat Rice Seed Center 1,15.348,99.597,5
2015-01-21,Chai Nat Rice Seed Center 1,15.348,99.597,8
2015-01-22,Chai Nat Rice Seed Center 1,15.348,99.597,6
2015-01-23,Chai Nat Rice Seed Center 1,15.348,99.597,6
2015-01-24,Chai Nat Rice Seed Center 1,15.348,99.597,8
2015-01-25,Chai Nat Rice Seed Center 1,15.348,99.597,3
2015-01-26,Chai Nat Rice Seed Center 1,15.348,99.597,5
2015-01-27,Chai Nat Rice Seed Center 1,15.348,99.597,6
2015-01-28,Chai Nat Rice Seed Center 1,15.348,99.597,8
2015-01-29,Chai Nat Rice Seed Center 1,15.348,99.597,5
2015-01-30,Chai Nat Rice Seed Center 1,15.348,99.597,5
2015-01-31,Chai Nat Rice Seed Center 1,15.348,99.597,3
2015-02-01,Chai Nat Rice Seed Center 1,15.348,99.597,4
2015-02-02,Chai Nat Rice Seed Center 1,15.348,99.597,1
2015-02-03,Chai Nat Rice Seed Center 1,15.348,99.597,12
2015-02-04,Chai Nat Rice Seed Center 1,15.348,99.597,8
2015-02-05,Chai Nat Rice Seed Center 1,15.348,99.597,5
2015-02-06,Chai Nat Rice Seed Center 1,15.348,99.597,2
2015-02-07,Chai Nat Rice Seed Center 1,15.348,99.597,25
2015-02-08,Chai Nat Rice Seed Center 1,15.348,99.597,9
2015-02-09,Chai Nat Rice Seed Center 1,15.348,99.597,12
2015-02-10,Chai Nat Rice Seed Center 1,15.348,99.597,15
2015-02-11,Chai Nat Rice Seed Center 1,15.348,99.597,9
2015-02-12,Chai Nat Rice Seed Center 1,15.348,99.597,26
