date,address,latitude,longitude,bph
2014-12-14,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-15,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-12-16,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-12-17,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-12-18,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-19,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-20,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-21,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-12-22,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-23,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-24,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-25,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-26,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2014-12-27,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-28,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-29,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-30,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2014-12-31,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-01,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-02,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-03,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2015-01-04,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-05,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-06,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-07,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2015-01-08,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2015-01-09,Nakhon Sawan Rice Seed Center,15.628,100.119,5
2015-01-10,Nakhon Sawan Rice Seed Center,15.628,100.119,3
2015-01-11,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2015-01-12,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-13,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2015-01-14,Nakhon Sawan Rice Seed Center,15.628,100.119,2
2015-01-15,Nakhon Sawan Rice Seed Center,15.628,100.119,1
2015-01-16,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-17,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-18,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-19,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-20,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-21,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-22,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-23,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-24,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-25,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-26,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-27,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-28,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-29,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-30,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-01-31,Nakhon Sawan Rice Seed Center,15.628,100.119,0
2015-02-01,Nakhon Sawan Rice Seed Center,15.628,100.119,0
