date,address,latitude,longitude,พันธุ์พื้นเมือง,กข-6,กข-15,ขาวดอกมะลิ-105,"สุพรรณบุรี-60,90",ราชการไวต่อแสง,ราชการไม่ไวต่อแสง,ชัยนาท-1,คลองหลวง-1,หอมสุพรรณบุรี,ปทุมธานี-1,สุพรรณบุรี-1
2015-06-20,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-21,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-22,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-23,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-24,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-25,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-26,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-27,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-28,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-29,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-06-30,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,4521,0,0,477,2946,4086,93992,3362,0,0,2785,12676
2015-07-01,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-02,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-03,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-04,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-05,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-06,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-07,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-08,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-09,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-10,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-11,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-12,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-13,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-14,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-15,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-16,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
2015-07-17,Phra Nakhon Si Ayutthaya Rice research Center,14.364,100.605,2838,0,0,299,1850,2565,59011,2111,0,0,1748,7958
