date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
06/10/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,34.0,32.9,23.9,59.35,10.6,218.75,0.0
06/11/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,37.0,35.0,23.1,50.84,18.5,198.4,0.2
06/12/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,36.0,33.9,23.9,56.05,10.6,265.17,0.0
06/13/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,31.9,30.0,24.5,73.37,9.2,149.5,0.0
06/14/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,36.0,33.2,23.5,57.34,14.9,298.14,10.9
06/15/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,33.0,30.7,23.4,65.88,7.6,168.33,0.0
06/16/2015,Pathum Thani Rice research Center,14.017,100.728,28.1,32.0,30.3,24.9,73.09,16.5,174.2,8.12
06/17/2015,Pathum Thani Rice research Center,14.017,100.728,26.1,32.1,29.3,25.0,78.53,16.4,169.67,7.35
06/18/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,30.0,29.5,24.0,72.44,16.4,225.5,0.0
06/19/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,34.0,32.7,22.4,55.0,20.3,246.25,0.0
06/20/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,32.0,30.7,22.2,60.88,23.8,261.25,0.0
06/21/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,34.2,32.7,21.9,53.56,31.3,268.8,0.0
06/22/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,33.4,32.1,22.8,58.17,31.3,267.5,0.0
06/23/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,29.0,28.5,23.0,72.04,12.9,230.0,0.0
06/24/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,33.0,31.6,23.6,62.66,35.0,259.25,0.0
06/25/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,32.0,29.9,23.4,68.33,20.5,227.75,0.0
06/26/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,32.9,31.4,22.1,57.9,20.6,219.5,0.0
06/27/2015,Pathum Thani Rice research Center,14.017,100.728,26.1,31.2,28.5,24.0,77.62,18.7,225.33,16.33
06/28/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,30.0,29.0,24.0,74.44,5.5,236.5,0.0
06/29/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,35.0,32.5,22.1,54.59,20.3,263.13,0.0
06/30/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,33.0,31.6,22.0,57.04,22.0,278.0,0.0
07/01/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,35.0,33.5,22.8,53.82,25.6,254.4,0.0
07/02/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,35.1,32.8,23.0,56.7,23.9,267.83,0.0
07/03/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,32.0,31.0,23.0,62.56,22.1,240.0,0.0
07/04/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,36.0,33.9,22.6,52.41,33.1,270.5,0.0
07/05/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,34.0,32.1,23.0,58.8,27.6,233.75,0.0
07/06/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,34.0,32.4,23.3,59.06,20.4,249.3,0.0
07/07/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,35.0,33.3,24.0,58.72,20.5,242.67,0.0
07/08/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,31.0,30.5,23.0,64.39,12.8,261.0,0.0
07/09/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,33.9,32.2,22.9,58.25,27.4,268.25,0.11
07/10/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,32.1,31.0,22.2,59.77,24.0,257.0,0.0
07/11/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,36.3,34.2,23.0,52.19,25.9,256.6,0.0
07/12/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,34.5,32.8,23.1,56.99,22.1,262.5,0.0
07/13/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,32.0,31.5,23.0,60.73,13.0,230.0,0.0
07/14/2015,Pathum Thani Rice research Center,14.017,100.728,31.0,35.0,33.5,23.2,55.03,20.4,238.25,0.0
07/15/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,33.0,31.6,23.7,63.24,14.9,212.75,0.0
07/16/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,33.1,31.7,23.8,63.48,22.3,202.3,0.4
07/17/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,34.0,31.3,24.3,66.89,20.7,196.17,0.0
07/18/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,31.0,30.0,25.0,74.65,16.7,205.0,0.0
07/19/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,33.0,31.4,24.3,66.35,16.7,206.13,2.0
07/20/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,31.0,29.3,24.5,75.52,16.6,191.0,0.25
07/21/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,32.2,31.2,23.8,64.86,24.4,193.7,0.0
07/22/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,33.7,31.4,22.8,60.88,11.3,191.17,0.0
07/23/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,32.0,31.0,24.0,66.96,9.4,219.5,0.0
07/24/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,35.0,33.0,21.4,51.16,18.3,259.63,0.0
07/25/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,34.0,32.2,21.8,54.37,18.3,248.25,0.0
07/26/2015,Pathum Thani Rice research Center,14.017,100.728,27.1,34.4,32.4,22.6,57.65,22.2,192.0,0.0
07/27/2015,Pathum Thani Rice research Center,14.017,100.728,28.1,33.1,31.1,23.1,63.66,16.6,186.0,0.0
07/28/2015,Pathum Thani Rice research Center,14.017,100.728,26.1,27.1,26.6,25.0,91.0,5.5,101.5,0.0
07/29/2015,Pathum Thani Rice research Center,14.017,100.728,25.1,33.5,30.5,24.2,70.94,22.4,162.88,0.5
07/30/2015,Pathum Thani Rice research Center,14.017,100.728,24.0,29.0,26.4,24.3,88.61,12.9,121.75,0.0
07/31/2015,Pathum Thani Rice research Center,14.017,100.728,25.1,32.0,29.7,23.5,70.76,16.6,189.3,0.0
08/01/2015,Pathum Thani Rice research Center,14.017,100.728,27.0,33.0,30.9,23.1,64.05,14.8,215.9,0.1
08/02/2015,Pathum Thani Rice research Center,14.017,100.728,26.0,30.0,28.6,24.9,81.51,16.7,157.0,0.5
08/03/2015,Pathum Thani Rice research Center,14.017,100.728,26.0,28.0,27.0,25.0,88.68,7.6,130.0,0.0
08/04/2015,Pathum Thani Rice research Center,14.017,100.728,27.0,32.0,30.3,22.4,63.11,23.9,252.5,0.0
08/05/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,31.0,29.9,23.3,67.92,18.3,211.5,0.0
08/06/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,34.0,31.7,22.6,58.86,14.9,228.4,0.0
08/07/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,33.1,31.5,22.7,59.68,16.4,251.17,0.0
08/08/2015,Pathum Thani Rice research Center,14.017,100.728,30.0,30.0,30.0,22.5,64.18,11.1,240.5,0.0
08/09/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,34.0,32.1,22.5,57.39,22.2,256.5,0.0
08/10/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,32.0,30.5,22.2,61.21,12.8,243.75,0.0
08/11/2015,Pathum Thani Rice research Center,14.017,100.728,29.0,35.0,32.4,23.1,58.28,16.4,253.0,0.0
08/12/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,32.9,30.7,24.3,69.31,14.7,263.33,0.0
08/13/2015,Pathum Thani Rice research Center,14.017,100.728,28.0,30.0,29.0,25.0,79.09,7.6,135.0,0.0
