date,address,latitude,longitude,mint,maxt,temp,dew,humidity,wspd,wdir,precip
06/02/2015,Samoeng Rice research Center,18.849,98.768,29.0,34.9,32.1,20.7,51.69,7.6,233.83,0.0
06/03/2015,Samoeng Rice research Center,18.849,98.768,29.0,30.0,29.5,21.0,60.32,7.6,270.0,0.0
06/04/2015,Samoeng Rice research Center,18.849,98.768,26.0,34.0,30.9,21.5,58.44,16.6,209.13,0.0
06/05/2015,Samoeng Rice research Center,18.849,98.768,29.0,32.0,30.7,21.7,59.13,13.0,134.25,0.0
06/06/2015,Samoeng Rice research Center,18.849,98.768,30.0,36.1,33.5,19.3,43.82,14.8,170.6,0.0
06/07/2015,Samoeng Rice research Center,18.849,98.768,30.0,34.6,32.3,20.5,50.17,8.7,123.33,0.0
06/08/2015,Samoeng Rice research Center,18.849,98.768,29.0,31.0,30.0,20.0,55.47,5.4,80.0,0.0
06/09/2015,Samoeng Rice research Center,18.849,98.768,28.0,34.0,31.0,19.8,52.37,14.8,169.38,0.0
06/10/2015,Samoeng Rice research Center,18.849,98.768,28.0,31.0,29.7,20.2,57.22,9.4,138.25,0.0
06/11/2015,Samoeng Rice research Center,18.849,98.768,28.0,35.0,32.2,19.2,46.91,14.8,209.2,0.0
06/12/2015,Samoeng Rice research Center,18.849,98.768,28.0,35.1,31.6,19.9,50.86,11.2,197.83,0.0
06/13/2015,Samoeng Rice research Center,18.849,98.768,28.0,29.0,28.5,19.0,56.47,5.4,210.0,0.0
06/14/2015,Samoeng Rice research Center,18.849,98.768,29.0,37.0,33.4,18.8,42.99,13.0,217.5,0.0
06/15/2015,Samoeng Rice research Center,18.849,98.768,28.0,31.0,29.5,20.9,60.42,11.2,191.25,0.0
06/16/2015,Samoeng Rice research Center,18.849,98.768,27.0,34.0,31.2,21.2,56.26,20.5,193.1,0.0
06/17/2015,Samoeng Rice research Center,18.849,98.768,28.0,33.5,31.0,21.6,58.39,13.0,173.83,0.0
06/18/2015,Samoeng Rice research Center,18.849,98.768,29.0,30.0,29.5,21.0,60.32,9.4,225.0,0.0
06/19/2015,Samoeng Rice research Center,18.849,98.768,28.0,35.0,32.2,19.4,47.91,14.8,145.5,0.0
06/20/2015,Samoeng Rice research Center,18.849,98.768,29.0,32.0,30.7,19.5,51.39,5.4,57.75,0.0
06/21/2015,Samoeng Rice research Center,18.849,98.768,29.0,33.7,31.8,19.2,47.58,18.4,154.9,0.08
06/22/2015,Samoeng Rice research Center,18.849,98.768,29.0,33.9,31.4,19.2,48.78,16.6,147.5,0.0
06/23/2015,Samoeng Rice research Center,18.849,98.768,29.0,29.0,29.0,20.0,58.35,5.4,50.0,0.0
06/24/2015,Samoeng Rice research Center,18.849,98.768,28.0,37.0,31.4,19.5,49.73,13.0,163.5,0.0
06/25/2015,Samoeng Rice research Center,18.849,98.768,26.0,29.0,27.9,21.3,67.47,5.4,205.5,0.0
06/26/2015,Samoeng Rice research Center,18.849,98.768,24.0,30.8,27.7,21.7,71.05,24.1,234.5,1.45
06/27/2015,Samoeng Rice research Center,18.849,98.768,26.0,30.0,28.1,21.1,66.25,16.6,224.33,2.33
06/28/2015,Samoeng Rice research Center,18.849,98.768,26.0,26.0,26.0,21.0,73.97,14.8,215.0,0.0
06/29/2015,Samoeng Rice research Center,18.849,98.768,27.0,34.0,31.1,19.2,50.16,22.3,158.75,1.0
06/30/2015,Samoeng Rice research Center,18.849,98.768,27.0,30.2,29.1,18.7,53.8,11.2,195.5,0.0
07/01/2015,Samoeng Rice research Center,18.849,98.768,28.0,35.0,32.2,18.3,44.18,16.6,159.4,0.0
07/02/2015,Samoeng Rice research Center,18.849,98.768,29.0,33.9,31.6,18.4,45.73,11.2,148.17,0.0
07/03/2015,Samoeng Rice research Center,18.849,98.768,28.0,30.0,29.0,20.5,60.43,5.4,155.0,0.0
07/04/2015,Samoeng Rice research Center,18.849,98.768,28.0,36.0,32.9,18.8,44.66,13.0,89.5,0.0
07/05/2015,Samoeng Rice research Center,18.849,98.768,31.0,32.3,31.8,19.5,48.33,13.0,158.0,0.0
07/06/2015,Samoeng Rice research Center,18.849,98.768,28.0,34.0,31.0,20.3,54.2,16.6,220.2,1.28
07/07/2015,Samoeng Rice research Center,18.849,98.768,28.0,33.4,31.2,20.1,52.11,9.4,145.83,0.0
07/08/2015,Samoeng Rice research Center,18.849,98.768,28.0,29.0,28.5,21.0,63.92,11.2,25.0,0.0
07/09/2015,Samoeng Rice research Center,18.849,98.768,24.0,27.0,25.7,22.3,81.56,16.2,155.57,3.22
07/10/2015,Samoeng Rice research Center,18.849,98.768,25.0,29.0,26.9,21.8,74.12,7.6,113.25,0.0
07/11/2015,Samoeng Rice research Center,18.849,98.768,28.0,35.1,32.5,21.6,53.48,13.0,132.3,0.0
07/12/2015,Samoeng Rice research Center,18.849,98.768,28.0,32.4,30.6,22.5,62.37,18.4,170.67,0.0
07/13/2015,Samoeng Rice research Center,18.849,98.768,28.0,28.0,28.0,23.0,74.3,7.6,180.0,0.0
07/14/2015,Samoeng Rice research Center,18.849,98.768,27.0,34.0,31.0,21.8,59.54,13.0,201.63,0.0
07/15/2015,Samoeng Rice research Center,18.849,98.768,28.0,31.0,29.7,22.3,64.96,11.2,214.25,0.0
07/16/2015,Samoeng Rice research Center,18.849,98.768,28.0,32.5,30.3,21.2,58.61,18.4,221.67,4.0
07/17/2015,Samoeng Rice research Center,18.849,98.768,26.0,29.0,27.2,22.5,75.53,13.0,213.8,0.66
07/18/2015,Samoeng Rice research Center,18.849,98.768,27.0,27.0,27.0,21.0,69.74,7.6,220.0,0.0
07/19/2015,Samoeng Rice research Center,18.849,98.768,26.0,32.0,29.3,21.8,64.92,16.6,215.38,0.0
07/20/2015,Samoeng Rice research Center,18.849,98.768,27.0,31.0,28.9,21.5,65.27,7.6,156.75,0.0
07/21/2015,Samoeng Rice research Center,18.849,98.768,26.0,33.0,30.0,21.2,60.45,14.8,195.4,0.2
07/22/2015,Samoeng Rice research Center,18.849,98.768,25.0,29.9,27.1,21.9,73.68,11.2,200.83,0.54
07/23/2015,Samoeng Rice research Center,18.849,98.768,26.0,27.0,26.5,20.5,69.77,7.6,120.0,0.0
07/24/2015,Samoeng Rice research Center,18.849,98.768,25.0,29.0,27.6,20.3,64.92,14.8,185.38,0.2
07/25/2015,Samoeng Rice research Center,18.849,98.768,27.0,29.2,28.3,20.2,61.6,11.2,220.25,0.0
07/26/2015,Samoeng Rice research Center,18.849,98.768,25.0,27.0,26.2,22.4,79.81,14.8,216.6,2.76
07/27/2015,Samoeng Rice research Center,18.849,98.768,24.0,27.0,25.1,22.0,83.27,11.2,239.5,0.93
07/28/2015,Samoeng Rice research Center,18.849,98.768,24.0,25.0,24.5,22.0,86.03,7.6,240.0,0.0
07/29/2015,Samoeng Rice research Center,18.849,98.768,24.0,28.0,26.4,22.1,77.5,11.2,214.13,0.37
07/30/2015,Samoeng Rice research Center,18.849,98.768,25.0,26.0,25.4,21.6,79.8,11.2,235.5,0.7
07/31/2015,Samoeng Rice research Center,18.849,98.768,23.0,30.0,27.2,21.0,69.68,7.6,211.4,2.5
08/01/2015,Samoeng Rice research Center,18.849,98.768,26.0,30.6,28.4,20.9,64.04,13.0,179.8,0.0
08/02/2015,Samoeng Rice research Center,18.849,98.768,26.0,29.0,27.3,20.8,67.55,11.2,166.5,0.0
08/03/2015,Samoeng Rice research Center,18.849,98.768,25.0,26.0,25.5,22.5,83.66,9.4,240.0,0.0
08/04/2015,Samoeng Rice research Center,18.849,98.768,25.0,31.0,27.8,21.3,68.17,11.2,204.88,0.0
08/05/2015,Samoeng Rice research Center,18.849,98.768,25.0,29.0,27.3,20.9,68.6,9.4,102.5,0.0
08/06/2015,Samoeng Rice research Center,18.849,98.768,26.0,32.7,29.9,20.2,56.7,11.2,217.4,0.0
08/07/2015,Samoeng Rice research Center,18.849,98.768,26.0,32.2,29.2,22.6,68.21,7.6,141.83,0.0
08/08/2015,Samoeng Rice research Center,18.849,98.768,26.0,28.0,27.0,23.0,78.93,3.6,110.0,0.0
08/09/2015,Samoeng Rice research Center,18.849,98.768,26.0,34.0,30.5,21.6,60.08,9.4,215.75,0.0
08/10/2015,Samoeng Rice research Center,18.849,98.768,28.0,32.0,30.0,21.4,60.05,11.2,215.25,0.0
08/11/2015,Samoeng Rice research Center,18.849,98.768,27.0,35.6,32.0,21.4,54.72,16.6,182.5,0.0
08/12/2015,Samoeng Rice research Center,18.849,98.768,25.0,29.8,27.5,22.7,75.51,7.6,14.17,0.2
08/13/2015,Samoeng Rice research Center,18.849,98.768,27.0,27.0,27.0,23.0,78.78,5.4,170.0,0.0
08/14/2015,Samoeng Rice research Center,18.849,98.768,27.0,32.0,29.7,22.2,64.91,13.0,168.25,1.0
08/15/2015,Samoeng Rice research Center,18.849,98.768,25.0,28.0,26.5,22.3,77.96,7.6,198.25,0.9
08/16/2015,Samoeng Rice research Center,18.849,98.768,26.0,31.7,29.7,21.2,61.1,16.6,159.7,4.0
08/17/2015,Samoeng Rice research Center,18.849,98.768,28.0,32.7,30.4,21.2,58.38,14.8,175.17,0.0
08/18/2015,Samoeng Rice research Center,18.849,98.768,25.0,27.0,26.0,22.0,78.8,3.6,35.0,0.0
08/19/2015,Samoeng Rice research Center,18.849,98.768,24.0,26.1,25.1,22.3,84.73,11.2,174.63,5.17
08/20/2015,Samoeng Rice research Center,18.849,98.768,27.0,30.0,28.7,22.3,68.74,7.6,162.25,0.0
08/21/2015,Samoeng Rice research Center,18.849,98.768,26.0,34.0,30.6,22.3,62.73,13.0,138.7,0.0
